site,year,month,micro,TAD,janzenDscore,TAD_elevCorr,janzenDscore_elevCorr,macro,foliage,flora,snow_source_flag,height_notes,snowdepth,latitude,veg_structure,foliage_cover,height,elevation_change,snow_presence
AK_nabesna,2010,6,surface,19.444444444444446,0.9128709291752769,-3.9009034331806225,-0.057806293185675206,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.9177,154.48887243857698,0,3,394.7,no snow
AK_nabesna,2010,7,surface,22.22222222222222,0.9802861627917436,-1.1231256554028475,0.009608940430791524,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.88400167597766,167.00333417242817,0,3,394.7,no snow
AK_nabesna,2010,8,surface,29.444444444444446,0.9959309871037482,6.099096566819378,0.02525376474279606,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.87078695652174,171.91085125977517,0,3,394.7,no snow
AK_nabesna,2010,9,surface,30.555555555555557,1,7.210207677930489,0.029322777639047892,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.85552608695652,177.5782419606469,0,3,394.7,no snow
AK_nabesna,2010,10,surface,30,1.0545748652670845,6.654652122374932,0.08389764290613244,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0.4411764705882353,62.857834453781514,176.72098958572514,0,3,394.7,no snow
AK_nabesna,2010,11,surface,35,1.2238201865701528,11.65465212237493,0.2531429642092007,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",4.382978723404255,62.845785106382976,181.1957253867352,0,3,394.7,snow
AK_nabesna,2010,12,surface,40,1.2060453783110543,16.65465212237493,0.2353681559501022,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",11.473988439306359,62.9008676300578,160.7398672771321,0,3,394.7,snow
AK_nabesna,2011,1,surface,40,1.1843130509275843,16.65465212237493,0.2136358285666322,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",13.034883720930232,62.887467441860466,165.71626142393868,0,3,394.7,snow
AK_nabesna,2011,2,surface,41.66666666666667,1.1410886614690963,18.3213187890416,0.17041143910814416,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",20.551724137931036,62.865700000000004,173.7999814933991,0,3,394.7,snow
AK_nabesna,2011,3,surface,43.888888888888886,1.0882327298805627,20.543541011263816,0.11755550751961064,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",26.07734806629834,62.87862817679558,168.99887703225548,0,3,394.7,snow
AK_nabesna,2011,4,surface,31.111111111111114,1.0241237383432371,7.765763233486045,0.053446515982285,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",18.867816091954023,62.88183793103448,167.80687868328187,0,3,394.7,snow
AK_nabesna,2011,5,surface,27.77777777777778,0.9897594780811199,4.4324299001527105,0.01908225572016775,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0.72,62.98426,129.77065284840467,0,3,394.7,no snow
AK_nabesna,2011,6,surface,23.88888888888889,0.900733453756982,0.5435410112638205,-0.06994376860397011,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.87095842696629,171.84717271257438,0,3,394.7,no snow
AK_nabesna,2011,9,surface,24.444444444444443,1.1717720108408762,1.099096566819374,0.20109478847992412,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.87095842696629,171.84717271257438,0,3,394.7,no snow
AK_nabesna,2011,10,surface,25.555555555555557,0.9843091327750998,2.2102076779304882,0.013631910414147685,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",1.0093457943925233,62.804466355140185,196.5401659878625,0,3,394.7,no snow
AK_nabesna,2011,11,surface,39.44444444444444,1.1645605340887908,16.099096566819373,0.19388331172783868,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",6.53125,62.83645,184.66248033673654,0,3,394.7,snow
AK_nabesna,2011,12,surface,47.22222222222223,1.2059467519082272,23.87687434459716,0.2352695295472751,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",13.014285714285714,62.81221428571428,193.66283652121612,0,3,394.7,snow
AK_nabesna,2012,1,surface,36.66666666666667,1.282097338311589,13.321318789041602,0.3114201159506369,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",19.071428571428573,62.83227142857143,186.21426588578473,0,3,394.7,snow
AK_nabesna,2012,2,surface,37.77777777777778,1.1333333333333333,14.432429900152709,0.1626561109723812,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",22.06451612903226,62.904951612903226,159.22320885201722,0,3,394.7,snow
AK_nabesna,2012,3,surface,37.22222222222222,1.1037127426019044,13.876874344597152,0.13303552024095233,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",25.43548387096774,62.865700000000004,173.7999814933991,0,3,394.7,snow
AK_nabesna,2012,4,surface,31.666666666666668,1.144587543686061,8.321318789041598,0.17391032132510897,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",9.532608695652174,62.85552608695652,177.5782419606469,0,3,394.7,snow
AK_nabesna,2012,5,surface,24.444444444444446,0.9462912659625486,1.0990965668193775,-0.024385956398403463,alpine meadow,leaf-off,unknown but likely irrelevant,confident_estimate,"nabesna informed estimate, Tok uninformed estimate",0.15517241379310345,62.663975862068966,248.7137666198642,0,3,394.7,no snow
AK_nabesna,2012,6,surface,27.77777777777778,0.9834215720608249,4.4324299001527105,0.012744349699872815,alpine meadow,leaf-off,unknown but likely irrelevant,confident_estimate,"nabesna informed estimate, Tok uninformed estimate",0,62.641873913043476,256.9217117728508,0,3,394.7,no snow
AK_nabesna,2012,7,surface,25,1.032370802417528,1.654652122374931,0.06169358005657588,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.87598571428571,169.98020168035734,0,3,394.7,no snow
AK_nabesna,2012,8,surface,26.111111111111114,0.9344102576728645,2.7657632334860454,-0.036266964688087655,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.87078695652174,171.91085125977517,0,3,394.7,no snow
AK_nabesna,2012,9,surface,27.77777777777778,0.9534625892455922,4.4324299001527105,-0.017214633115359868,alpine meadow,leaf-off,unknown but likely irrelevant,confident_estimate,"nabesna informed estimate, Tok uninformed estimate",0,62.63976896551724,257.70342083504005,0,3,394.7,no snow
AK_nabesna,2012,10,surface,40,1.0288864420325137,16.65465212237493,0.05820921967156156,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",2.523076923076923,62.8117,193.85382551186822,0,3,394.7,snow
AK_nabesna,2012,11,surface,41.66666666666667,1.2958026383720402,18.3213187890416,0.32512541601108813,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",10.404624277456648,62.86840520231214,172.795357322917,0,3,394.7,snow
AK_nabesna,2012,12,surface,39.44444444444444,1.2694774082375688,16.099096566819373,0.2988001858766167,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",12.348571428571429,62.895117142857146,162.87541122809972,0,3,394.7,snow
AK_nabesna,2013,1,surface,50,1.127203723953269,26.654652122374934,0.15652650159231696,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",17.289772727272727,62.87633636363636,169.84998191400365,0,3,394.7,snow
AK_nabesna,2013,2,surface,32.77777777777778,1.1570851973152858,9.432429900152709,0.1864079749543337,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",19,62.8958935483871,162.5870794615669,0,3,394.7,snow
AK_nabesna,2013,3,surface,39.44444444444444,1.0893466311796827,16.099096566819373,0.11866940881873056,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",19.451612903225808,62.865700000000004,173.7999814933991,0,3,394.7,snow
AK_nabesna,2013,4,surface,33.888888888888886,1.0987870133532804,10.543541011263816,0.12810979099232833,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",16.2,62.865700000000004,173.7999814933991,0,3,394.7,snow
AK_nabesna,2013,5,surface,33.333333333333336,0.9095085938862487,9.987985455708266,-0.06116862847470339,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",4.833333333333333,62.91918571428572,153.93712646558205,0,3,394.7,snow
AK_nabesna,2013,6,surface,32.22222222222222,0.9688220019325384,8.876874344597152,-0.0018552204284136842,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.87095842696629,171.84717271257438,0,3,394.7,no snow
AK_nabesna,2013,7,surface,23.88888888888889,0.9864876556434156,0.5435410112638205,0.015810433282463454,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.915842857142856,155.1785549048206,0,3,394.7,no snow
AK_nabesna,2013,9,surface,22.22222222222222,0.9412416106700233,-1.1231256554028475,-0.029435611690928787,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0.1111111111111111,62.8917,164.14442696598803,0,3,394.7,no snow
AK_nabesna,2013,10,surface,25,1.0568506326772968,1.654652122374931,0.08617341031634473,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0.19444444444444445,62.8267,188.28331328451569,0,3,394.7,no snow
AK_nabesna,2013,11,surface,41.666666666666664,1.1015128039613373,18.321318789041594,0.13083558160038522,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",9.952153110047847,62.988857894736846,128.06314425829407,0,3,394.7,snow
AK_nabesna,2013,12,surface,48.333333333333336,1.2828844700910458,24.987985455708266,0.3122072477300937,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",22.08888888888889,62.8813,168.00664877695246,0,3,394.7,snow
AK_nabesna,2014,1,surface,43.333333333333336,1.1165667519120432,19.987985455708266,0.14588952955109113,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",24.726190476190474,62.89912857142857,161.38569710101345,0,3,394.7,snow
AK_nabesna,2014,2,surface,36.111111111111114,1.1867322079278602,12.765763233486044,0.21605498556690805,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",25.205882352941178,62.87671176470588,169.71057016414264,0,3,394.7,snow
AK_nabesna,2014,3,surface,35.55555555555556,1.13207862028356,12.210207677930487,0.16140139792260788,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",23.59016393442623,62.87337213114754,170.95080146891715,0,3,394.7,snow
AK_nabesna,2014,4,surface,36.11111111111111,1.0456703596426535,12.765763233486037,0.07499313728170143,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",11.388297872340425,62.905529787234045,159.00849370672682,0,3,394.7,snow
AK_nabesna,2014,5,surface,26.111111111111114,1.0227062287397248,2.7657632334860454,0.052029006378772724,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.92778163265306,150.74488190754002,0,3,394.7,no snow
AK_nabesna,2014,6,surface,22.22222222222222,0.9032775043542898,-1.1231256554028475,-0.06739971800666233,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.99514680851064,125.72764618671424,0,3,394.7,no snow
AK_nabesna,2014,7,surface,22.22222222222222,0.9901475429766742,-1.1231256554028475,0.01947032061572207,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.87907142857143,168.83426773644482,0,3,394.7,no snow
AK_nabesna,2014,8,surface,25.555555555555557,0.996240588195683,2.2102076779304882,0.025563365834730845,alpine meadow,leaf-off,unknown but likely irrelevant,measured_daily,"nabesna informed estimate, Tok uninformed estimate",0,62.91080843373494,157.04817604825217,0,3,394.7,no snow
AU,1,1,surface,2.950833333333332,0.3045233205719946,-14.567886609436552,-0.41140021415224315,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,2,surface,3.259999999999998,0.3396750164661221,-14.258719942769886,-0.37624851825811567,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,3,surface,4.210000000000001,0.4471055578119213,-13.308719942769883,-0.26881797691231646,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,4,surface,4.552499999999998,0.4611586175977321,-12.966219942769886,-0.2547649171265057,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,5,surface,5.375833333333333,0.4922353249741942,-12.142886609436552,-0.22368820975004355,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,6,surface,6.786666666666669,0.5614574460285402,-10.732053276103215,-0.15446608869569756,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,7,surface,7.213333333333333,0.5696406757346029,-10.305386609436551,-0.1462828589896349,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,8,surface,8.958333333333332,0.6459752529040107,-8.560386609436552,-0.06994828182022705,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,9,surface,8.036666666666667,0.6103877178214745,-9.482053276103217,-0.10553581690276326,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
AU,1,10,surface,8.996666666666666,0.6308688889932154,-8.522053276103218,-0.0850546457310224,tropical broadleaf,leaf-on,tropical broadleaf,NA,"soil and surface measured, canopy estimated",0,-15.73,1320.1973900364817,1,1,900,no snow
