"","julian","mean","max","min","elevation","micro"
"2363",248,10.4792216666667,20.82,4.8349,"high","air"
"2364",249,9.35436302521008,20.22,3.6248,"high","air"
"2365",250,10.8255066666667,16.35,4.9394,"high","air"
"2366",251,11.5747366666667,15.7568,7.93,"high","air"
"2367",252,13.4761458333333,17.7677,10.06,"high","air"
"2368",253,13.8941516666667,20.3109,8.36,"high","air"
"2369",254,15.2333508333333,19.4592,9.17,"high","air"
"2370",255,16.0125025,20.7771,10.17,"high","air"
"2371",256,14.5885375,20.7413,0,"high","air"
"2372",257,12.302065,16.4894,8.4339,"high","air"
"2373",258,7.51241083333333,14.4602,1.144,"high","air"
"2374",259,5.95217333333333,12.04,1.5277,"high","air"
"2375",260,7.01097,12.2918,1.4885,"high","air"
"2376",261,8.4256325,13.9163,3.406,"high","air"
"2377",262,11.1017416666667,15.3789,6.78,"high","air"
"2378",263,12.1419283333333,17.3237,4.13,"high","air"
"2379",264,13.3354058333333,18.2303,6.98,"high","air"
"2380",265,12.0105051282051,17.903,-2.34,"high","air"
"2381",266,8.64537166666667,16.6545,-4.94,"high","air"
"2382",267,6.25956173416667,17.5622,-1.6517,"high","air"
"2383",268,7.08867366666667,18.2049,-2.2602,"high","air"
"2384",269,11.0463666666667,17.579,1.78,"high","air"
"2385",270,12.8551358333333,17.5739,4.29,"high","air"
"2386",271,12.6106125,16.7875,5.52,"high","air"
"2387",272,12.02604,16.0981,6.62,"high","air"
"2388",273,12.3140483333333,16.3284,6.81,"high","air"
"2389",274,11.1063166666667,16.0962,6.43,"high","air"
"2390",275,9.44282583333333,14.4983,2.2541,"high","air"
"2391",276,6.06048666666667,11.0921,1.3924,"high","air"
"2392",277,5.110828,10.0298,-0.63,"high","air"
"2393",278,1.7442515,9.84,-4.1074,"high","air"
"2394",279,4.420702,11.47,0.88464,"high","air"
"2395",280,5.78240333333333,16.43,1.2857,"high","air"
"2396",281,8.20164491525424,15.72,0.38671,"high","air"
"2397",282,10.9723333333333,16.334,5.42,"high","air"
"2398",283,13.06355,19.4401,7.31,"high","air"
"2399",284,11.7716114583333,17.8756,5.36,"high","air"
"2400",285,10.28100625,15.682,4.77,"high","air"
"2401",286,10.1290927083333,16.8929,3.19,"high","air"
"2402",287,10.8048979166667,16.9483,4.72,"high","air"
"2403",288,11.3054854166667,14.97,6.58,"high","air"
"2404",289,10.0813041666667,15.09,4.5117,"high","air"
"2405",290,8.76880416666667,15.52,4.61,"high","air"
"2406",291,6.95140729166667,13.98,2.2,"high","air"
"2407",292,4.53976915625,12.83,-0.76,"high","air"
"2408",293,3.52447303020833,10.94,-1.13,"high","air"
"2409",294,4.1635578125,13.36,-1.39,"high","air"
"2410",295,6.04253958333333,15.18,-1.73,"high","air"
"2411",296,7.965946875,15.71,1.8159,"high","air"
"2412",297,9.45877708333333,18.97,4.7488,"high","air"
"2413",298,9.615559375,18.97,5.4974,"high","air"
"2414",299,8.4625125,16.96,2.78,"high","air"
"2415",300,8.35176666666667,15.75,1.64,"high","air"
"2416",301,9.615384375,15.23,5.28,"high","air"
"2417",302,6.82113177083333,15.13,0.28445,"high","air"
"2418",303,4.929416875,14.72,-1.0691,"high","air"
"2419",304,7.45261927710843,13.0005,1.99,"high","air"
"2420",305,8.48360588235294,13.8444,0.06,"high","air"
"2421",306,6.34883854166667,12.3585,-1.65,"high","air"
"2422",307,2.85216516666667,8.42,-2.54,"high","air"
"2423",308,-1.92932916666667,7.85,-5.7768,"high","air"
"2424",309,-1.554846875,10.62,-9.1452,"high","air"
"2425",310,-0.276471135416667,9.65,-8.5159,"high","air"
"2426",311,2.57574364583333,9.08,-2.1388,"high","air"
"2427",312,4.98449375,8.0577,0.82,"high","air"
"2428",313,4.57178020833333,12.52,1.6,"high","air"
"2429",314,1.31262833333333,13.65,-6.6451,"high","air"
"2430",315,-0.152288541666667,11.84,-10.3706,"high","air"
"2431",316,2.70089135416667,11.2,-5.5163,"high","air"
"2432",317,4.860909375,9.87,1.2044,"high","air"
"2433",318,5.4121875,8.58,3.1131,"high","air"
"2434",319,5.32083020833333,12.21,1.15,"high","air"
"2435",320,3.31344533333333,15.01,-7.035,"high","air"
"2436",321,-1.15296770833333,12.8,-11.8459,"high","air"
"2437",322,1.65457625,8.5615,-4.92,"high","air"
"2438",323,4.34370240963855,10.2773,-7.72,"high","air"
"2439",324,7.18425764705882,12.0439,3.68,"high","air"
"2440",325,6.808590625,12.619,2.78,"high","air"
"2441",326,5.89870625,12.63,1.24,"high","air"
"2442",327,5.67506041666667,14.3,-3.44,"high","air"
"2443",328,4.83710652173913,12.84,-4.75,"high","air"
"2444",329,1.58127001041667,12.1,-5.22,"high","air"
"2445",330,-1.39948854166667,11.81,-11.6699,"high","air"
"2446",331,-2.47520729166667,9.44,-12.1218,"high","air"
"2447",332,-5.11141894736842,5.65,-10.817,"high","air"
"2448",333,-5.80994583333333,6.76,-11.8235,"high","air"
"2449",334,-2.896225,8,-9.1354,"high","air"
"2450",335,-0.466225729166667,7.33,-5.78,"high","air"
"2451",336,0.616515729166667,6.95,-4.04,"high","air"
"2452",337,1.86372208333333,6.869,-4.92,"high","air"
"2453",338,0.16026875,5.5392,-8.89,"high","air"
"2454",339,-1.3626009375,8.32,-5.57,"high","air"
"2455",340,2.04874601145833,7.96,-5.69,"high","air"
"2456",341,3.40896105263158,8.44,0.37,"high","air"
"2457",342,3.09254270833333,8.5666,-4.44,"high","air"
"2458",343,4.62413333333333,11.3406,-5.67,"high","air"
"2459",344,5.92716041666667,10.7643,-4.41,"high","air"
"2460",345,3.42524812048193,9.67,-3.5803,"high","air"
"2461",346,-1.36940317647059,10.52,-8.1069,"high","air"
"2462",347,-1.0907487804878,11.45,-9.6457,"high","air"
"2463",348,2.48976329411765,13.7,-6.1514,"high","air"
"2464",349,0.156919117647059,12.23,-12.0601,"high","air"
"2465",350,6.89885714285714,10.87,2.03,"high","air"
"2466",351,-0.0438136129032258,7.23,-5.6067,"high","air"
"2467",352,-0.133078786666667,7.47,-5.15,"high","air"
"2468",353,3.43151361111111,9.16,0.20342,"high","air"
"2469",354,-0.15511825,6.13,-5.6886,"high","air"
"2470",355,-3.36254470588235,6.37,-10.03,"high","air"
"2471",356,-1.32979638554217,8.24,-11.82,"high","air"
"2472",357,0.430958352941176,6.47,-2.7949,"high","air"
"2473",358,-0.827228125,6.47,-5.8775,"high","air"
"2474",359,-3.43322291666667,7.31,-11.5166,"high","air"
"2475",360,-5.15509855072464,7.12,-13.5236,"high","air"
"2476",361,-3.74333333333333,7.98,-14.88,"high","air"
"2477",362,1.61714285714286,8.66,-8.35,"high","air"
"2478",363,-0.1344265625,10.76,-9.4552,"high","air"
"2479",364,-0.61215,12.48,-10.6459,"high","air"
"2480",365,1.09025416666667,11.19,-6.3355,"high","air"
